0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
A63005,コミック,9784592181958,ウチで、お茶でも。　　　　　　,月崗　ヤスコ　著　　,白泉社　　　　,20110805,400,2406,横浜店,20111107,20120208,9,2,1330
A63005,コミック,9784592184775,キスよりも早く　　　７　　　　,田中　メカ　著　　　,白泉社　　　　,20100430,400,2406,横浜店,20111116,20120804,59,2,7328
A63005,コミック,9784592184973,花にアラシ　　　２　　　　　　,高木　しげよし　著　,白泉社　　　　,20081003,400,2406,横浜店,20100515,20100204,16,2,2250
A63005,コミック,9784592186250,ちょっと江戸まで　　　５　　　,津田　雅美　著　　　,白泉社　　　　,20110502,400,2406,横浜店,20111017,20120329,28,2,4607
A63005,コミック,9784592187110,メガネアパート　　　　　　　　,槻宮　杏　著　　　　,白泉社　　　　,20111104,400,2406,横浜店,20111104,20111120,4,2,1378
A63005,コミック,9784592191063,恋だの愛だの　　　１　　　　　,辻田　りり子　著　　,白泉社　　　　,,429,2406,横浜店,20120126,20120927,46,4,4896
A63005,コミック,9784592191070,恋だの愛だの　　　２　　　　　,辻田　りり子　著　　,白泉社　　　　,,429,2406,横浜店,20120627,20120927,38,6,4623
A63005,コミック,9784592191087,恋だの愛だの　　　３　　　　　,辻田　りり子　著　　,白泉社　　　　,20110805,400,2406,横浜店,20120419,20130601,32,5,4398
A63005,コミック,9784592191094,恋だの愛だの　　　４　　　　　,辻田　りり子　著　　,白泉社　　　　,20120405,400,2406,横浜店,20120405,20130814,22,2,4411
A63005,コミック,9784592191490,君といただきます　　　　　　　,慎本　真　著　　　　,白泉社　　　　,20130205,400,2406,横浜店,20130205,20131012,3,2,542
A63005,コミック,9784592192145,いっしょにねようよ　　　４　　,高尾　滋　著　　　　,白泉社　　　　,20110218,400,2406,横浜店,20111116,20130506,18,2,2944
A63005,コミック,9784592192275,こどものもーど　　　　　　　　,サカモト　ミク　著　,白泉社　　　　,20110720,400,2406,横浜店,20110720,20110913,5,2,778
A63005,コミック,9784592192299,ひなげし少女歌劇団　　　２　　,サカモト　ミク　著　,白泉社　　　　,20120720,400,2406,横浜店,20120720,0,0,2,467
A63005,コミック,9784592192367,ＬＯＶＥ　ＳＯ　ＬＩＦＥ　　　,こうち　楓　著　　　,白泉社　　　　,,429,2406,横浜店,20110915,20131004,31,2,6091
A63005,コミック,9784592192633,ゆかりズム　　　２　　　　　　,潮見　知佳　著　　　,白泉社　　　　,20111220,400,2406,横浜店,20130926,20130915,10,2,1611
A63005,コミック,9784592192657,忘れ雪の降る頃～高尾滋作品集～,高尾　滋　著　　　　,白泉社　　　　,20120920,400,2406,横浜店,20130914,20130502,11,2,1702
A63006,コミック,9784592174196,オズのかかし使い　　　　　　　,壱春　コマ　著　　　,白泉社　　　　,20110620,400,2406,横浜店,20110620,20130413,7,2,827
A63006,コミック,9784592184164,オトメン（乙男）　　　３　　　,菅野　文　著　　　　,白泉社　　　　,,400,2406,横浜店,20111107,20110920,114,2,11143
A63006,コミック,9784592185468,初恋・サキュバス　　　　　　　,岡田　ハルキ　著　　,白泉社　　　　,20110720,400,2406,横浜店,20110720,20110720,1,2,690
A63006,コミック,9784592185574,花と悪魔　　　７　　　　　　　,音　久無　著　　　　,白泉社　　　　,20100419,400,2406,横浜店,20120926,20120906,13,2,2999
A63006,コミック,9784592190301,今日も明日も。　　１０　　　　,絵夢羅　著　　　　　,白泉社　　　　,20111118,400,2406,横浜店,20111118,20120613,7,2,1726
A63006,コミック,9784592192480,執事様のお気に入り　　　８　　,伊沢　玲　画　　　　,白泉社　　　　,,429,2406,横浜店,20111107,20120928,50,2,5942
A63006,コミック,9784592193036,色兼ネル　　　１　　　　　　　,河惣　益巳　著　　　,白泉社　　　　,20120502,400,2406,横浜店,20120502,20130503,2,2,2120
A63006,コミック,9784592194330,オトメン（乙男）　　１７　　　,菅野　文　著　　　　,白泉社　　　　,20130118,400,2406,横浜店,20130125,20130703,13,2,2484
A63006,コミック,9784592194347,オトメン（乙男）　　１８　　　,菅野　文　著　　　　,白泉社　　　　,20130118,400,2406,横浜店,20130125,20130703,13,2,2612
A63006,コミック,9784592196617,イデアの花　　　１　　　　　　,絵夢羅　著　　　　　,白泉社　　　　,20121220,400,2406,横浜店,20121227,20130929,6,2,1488
A63006,コミック,9784592196624,イデアの花　　　２　　　　　　,絵夢羅　著　　　　　,白泉社　　　　,20130620,429,2406,横浜店,20130620,20130626,3,2,1000
A63007,コミック,9784088462660,Ｂ．Ｏ．Ｄ．Ｙ１２,美森青,集英社,20080225,390,2406,横浜店,20120423,20111202,36,2,6242
A63007,コミック,9784088467320,ロンリーガールとスペースボーイ,吉井　マリ　著　　　,集英社　　　　,20111222,400,2406,横浜店,20130529,20130907,15,2,451
A63007,コミック,9784088468655,ティーンズカンパニー　　　　　,吉井　マリ　著　　　,集英社　　　　,20121122,400,2406,横浜店,20121122,20130826,5,2,271
A63008,コミック,9784088450131,天使のなみだ。　　　　　　　　,長谷　瑠依　画　　　,集英社　　　　,20130325,400,2406,横浜店,20130325,0,0,2,266
A63008,コミック,9784088464596,好きって言わせる方法　　　　　,永田　正実　著　　　,集英社　　　　,20091023,400,2406,横浜店,20120302,20121024,71,2,5712
A63008,コミック,9784088467122,カメラと夏とセーラー服,田中てこ,集英社,20111025,400,2406,横浜店,20121027,20130211,12,2,432
A63008,コミック,9784088467276,通学路～君と僕の部屋～　　　　,長谷　瑠依　画　　　,集英社　　　　,20111222,400,2406,横浜店,20111222,20111224,1,2,775
A63008,コミック,9784088467894,好きって言わせる方法　　　７　,永田　正実　著　　　,集英社　　　　,20120625,400,2406,横浜店,20120625,20130903,9,2,3006
A63009,コミック,9784088450650,Ｂｒｕｓｈ　ＵＰ！　　　２　　,上森　優　画　　　　,集英社　　　　,20130625,419,2406,横浜店,20130716,20130708,3,2,182
A63009,コミック,9784088465616,Ｍｉｌｋｙｗａｙ,佐藤楓,集英社,20100825,400,2406,横浜店,20120423,20111228,5,2,654
A63009,コミック,9784088466460,ヒロイン失格　　　３　　　　　,幸田　もも子　著　　,集英社　　　　,20110425,400,2406,横浜店,20130513,20130503,26,2,5959
A63009,コミック,9784088467610,プリンシパル　　　４　　　　　,いくえみ　綾　著　　,集英社　　　　,20120413,400,2406,横浜店,20120413,20130617,22,2,6544
A63009,コミック,9784088467849,マイルノビッチ　　　５　　　　,佐藤　ざくり　著　　,集英社　　　　,20120625,400,2406,横浜店,20130723,20130717,28,2,8834
A63009,コミック,9784088468372,プリンシパル　　　５　　　　　,いくえみ　綾　著　　,集英社　　　　,20121015,400,2406,横浜店,20121015,20130607,10,2,5767
A63009,コミック,9784088468525,僕のおとうさん　　　１　　　　,アキヤマ　香　著　　,集英社　　　　,20121025,419,2406,横浜店,20130704,20130906,5,2,300
A63009,コミック,9784088468556,まりんとゆうれい　　　１　　　,里中　実華　著　　　,集英社　　　　,20121122,400,2406,横浜店,20121122,20130417,4,2,539
A63009,コミック,9784088468990,野獣彼女　　　　　　　　　　　,小夏　著　　　　　　,集英社　　　　,20130225,400,2406,横浜店,20130720,20130826,8,2,439
A63102,,9784840150941,魔界医師メフィスト　　　２　　,霜月　かいり　画　　,角川ＭＦ　　　,20130727,533,2406,横浜店,20130727,20130731,3,2,1017
A63103,コミック,9784087824261,風男塾物語　　　　　　　　　　,種村　有菜　著　　　,集英社　　　　,20120201,1143,2406,横浜店,20120214,20131004,6,3,684
A63103,コミック,9784088670867,シックスハーフ　　　２　　　　,池谷　理香子　著　　,集英社　　　　,20101115,400,2406,横浜店,20120206,20130216,14,2,1108
A63103,コミック,9784088672878,はしたなくてごめん　　　７　　,石田　拓実　著　　　,集英社　　　　,20130809,400,2406,横浜店,20130809,20130908,4,2,416
A63103,コミック,9784197701605,フィルムコミック　コクリコ坂か,宮崎　吾朗　監修　　,徳間書店　　　,20110913,562,2406,横浜店,20130701,20130721,1,2,430
A63104,コミック,9784088670454,３月の第２ボタン,水沢めぐみ,集英社,20100315,400,2406,横浜店,20120824,20120809,8,2,966
A63104,コミック,9784088671178,ボクは狼。　　　１　　　　　　,優木　なち　著　　　,集英社　　　　,20110415,400,2406,横浜店,20120810,20130329,20,3,3982
A63104,コミック,9784088671314,ひよ恋　　　５　　　　　　　　,雪丸　もえ　著　　　,集英社　　　　,20110715,400,2406,横浜店,20130111,20130110,26,2,11990
A63104,コミック,9784088671390,ボクは狼。　　　２　　　　　　,優木　なち　著　　　,集英社　　　　,20110915,400,2406,横浜店,20120810,20130329,15,5,3443
A63104,コミック,9784088671765,ボクは狼。　　　３　　　　　　,優木　なち　著　　　,集英社　　　　,20120215,400,2406,横浜店,20120810,20131103,14,2,2972
A63104,コミック,9784088671901,グッドモーニング・キス　　　９,高須賀　由枝　著　　,集英社　　　　,20120315,400,2406,横浜店,20120315,20120815,13,2,4490
A63104,コミック,9784088672076,愛しの可愛い子ちゃん　　　１　,サトー　ユキエ　著　,集英社　　　　,20120713,419,2406,横浜店,20120720,20131103,10,3,194
A63104,コミック,9784088672540,愛しの可愛い子ちゃん　　　２　,サトー　ユキエ　著　,集英社　　　　,20130215,419,2406,横浜店,20130215,20131103,5,4,117
A63104,コミック,9784091842176,４コマ　ちびまる子ちゃん　　１,さくら　ももこ　著　,小学館　　　　,20111130,648,2406,横浜店,20111130,0,0,3,491
A63105,コミック,9784041201565,東京ＢＡＢＹＬＯＮ　　　２　愛,ＣＬＡＭＰ　著　　　,ＫＡＤＯＫＡＷ,20120401,1200,2406,横浜店,20120331,0,0,2,249
A63105,コミック,9784063767216,スーパーダーリン！　　　２　　,硝音　あや　著　　　,講談社　　　　,20121107,562,2406,横浜店,20121107,20130327,2,2,895
A63105,コミック,9784088671376,これは恋です　　　６　　　　　,遊知　やよみ　著　　,集英社　　　　,20110811,400,2406,横浜店,20110811,20120402,2,2,714
A63105,コミック,9784091355478,ショコラの魔法～ｉｃｅ　ｓｈａ,みづほ　梨乃　著　　,小学館　　　　,20130726,429,2406,横浜店,20130904,20130816,3,2,2749
A63105,コミック,9784091356048,地獄のエレベーター　　　　　　,今井　康絵　著　　　,小学館　　　　,20131101,429,2406,横浜店,20131101,0,0,2,667
A63106,コミック,9784091344564,ちび☆デビ！　　　７　　　　　,篠塚　ひろむ　著　　,小学館　　　　,20120601,400,2406,横浜店,20120601,20121224,3,2,5886
A63106,コミック,9784091346230,シークレットガールズ～ナイショ,柏　ぽち　著　　　　,小学館　　　　,20120629,400,2406,横浜店,20120629,0,0,2,767
A63106,コミック,9784091347671,キミのためならっ！　　　　　　,中嶋　ゆか　著　　　,小学館　　　　,20121101,400,2406,横浜店,20121101,20130816,2,2,988
A63107,,9784063805949,戦国ブラッド　薔薇の契約　　　,湖住　ふじこ　画　　,講談社　　　　,,581,2406,横浜店,20130209,20130204,2,4,379
A63107,,9784063806441,お耽美容室　サロン・ド・キリヒ,三上　骨丸　著　　　,講談社　　　　,20130807,581,2406,横浜店,20130807,0,0,2,66
A63107,,9784063806502,トウキョウ・Ｄ　　　１　　　　,祀木　円　著　　　　,講談社　　　　,20131007,581,2406,横浜店,20131007,20131019,2,8,219
A63107,,9784840150248,青春鉄道　　　４　　　　　　　,青春　著　　　　　　,角川ＭＦ　　　,20130227,714,2406,横浜店,20130227,20131012,3,2,352
A63108,,9784048910309,うたの☆プリンスさまっ♪Ｄｅｂ,中川　わか　他作画　,ＫＡＤＯＫＡＷ,20121001,750,2406,横浜店,20130216,20130410,2,3,628
A63108,コミック,9784041208946,朱色の研究　　　１　新装版　臨,有栖川　有栖　原作　,ＫＡＤＯＫＡＷ,20130901,600,2406,横浜店,20130923,0,0,2,292
A63108,コミック,9784047288706,うたの☆プリンスさまっ♪　アン,紅ノ月　歌音　原作　,ＫＡＤＯＫＡＷ,20130501,750,2406,横浜店,20130427,20130623,1,2,355
